0.0 0.01 0.5
60.0 0.01 0.81
120.0 0.01 0.68
180.0 0.01 0.75
240.0 0.01 0.93
300.0 0.01 0.96
360.0 0.01 0.8
420.0 0.01 0.89
480.0 0.01 1.16
540.0 0.01 1.25
600.0 0.01 1.14
660.0 0.01 1.14
720.0 0.01 1.27
780.0 0.01 1.46
840.0 0.01 1.61
900.0 0.01 1.61
960.0 0.01 1.63
1020.0 0.01 1.73
1080.0 0.01 1.9
1140.0 0.01 1.96
1200.0 0.01 2.18
1260.0 0.01 1.99
1320.0 0.0 2.42
1380.0 0.0 2.15
1440.0 0.0 2.24
1500.0 0.0 2.14
1560.0 -0.01 2.03
1620.0 0.0 2.47
1680.0 -0.01 2.33
1740.0 -0.02 2.62
1800.0 -0.03 2.52
1860.0 -0.04 2.39
1920.0 -0.05 2.62
1980.0 -0.07 2.86
2040.0 -0.09 2.94
2100.0 -0.11 2.77
2160.0 -0.15 2.79
2220.0 -0.17 3.04
2280.0 -0.2 3.21
2340.0 -0.24 3.37
2400.0 -0.27 3.28
2460.0 -0.3 3.57
2520.0 -0.34 3.28
2580.0 -0.36 3.45
2640.0 -0.39 3.6
2700.0 -0.41 3.68
2760.0 -0.43 2.97
2820.0 -0.45 3.95
2880.0 -0.46 3.87
2940.0 -0.48 4.04
3000.0 -0.49 3.74
3060.0 -0.51 4.28
3120.0 -0.53 4.29
3180.0 -0.55 4.35
3240.0 -0.58 3.89
3300.0 -0.61 4.11
3360.0 -0.64 4.4
3420.0 -0.68 4.46
3480.0 -0.73 4.55
3540.0 -0.78 4.59
3600.0 -0.84 4.76
3660.0 -0.91 4.46
3720.0 -0.98 4.62
3780.0 -1.07 4.64
3840.0 -1.17 4.79
3900.0 -1.27 4.65
3960.0 -1.39 4.93
4020.0 -1.53 5.12
4080.0 -1.67 5.14
4140.0 -1.83 5.66
4200.0 -2.01 5.14
4260.0 -2.2 5.33
4320.0 -2.4 5.08
4380.0 -2.63 5.39
4440.0 -2.88 5.8
4500.0 -3.14 5.66
4560.0 -3.42 5.42
4620.0 -3.73 5.83
4680.0 -4.07 5.77
4740.0 -4.45 5.89
4800.0 -4.85 5.81
4860.0 -5.29 5.92
4920.0 -5.76 5.84
4980.0 -6.24 5.9
5040.0 -6.71 6.18
5100.0 -7.17 6.12
5160.0 -7.62 6.27
5220.0 -8.03 6.16
5280.0 -8.41 6.31
5340.0 -8.75 6.37
5400.0 -9.05 6.37
5460.0 -9.3 6.48
5520.0 -9.53 6.57
5580.0 -9.72 6.66
5640.0 -9.88 6.37
5700.0 -10.03 6.39
5760.0 -9.89 6.75
5820.0 -9.89 6.7
5880.0 -9.89 6.93
5940.0 -9.89 7.0
6000.0 -9.89 6.9
6060.0 -9.89 7.21
6120.0 -9.89 6.97
6180.0 -9.89 6.88
6240.0 -9.89 6.99
6300.0 -9.89 7.21
6360.0 -9.89 7.03
6420.0 -9.89 7.05
6480.0 -9.89 7.61
6540.0 -9.89 7.56
6600.0 -9.89 7.05
6660.0 -9.89 7.49
6720.0 -9.89 7.82
6780.0 -9.89 7.61
6840.0 -9.89 7.8
6900.0 -9.89 7.53
6960.0 -9.89 7.85
7020.0 -9.89 7.76
7080.0 -9.89 7.83
7140.0 -9.89 5.96
