0.780000	0.036000
1.000000	0.048000
1.060000	0.060000
1.180000	0.060000
1.300000	0.060000
1.360000	0.060000
1.380000	0.060000
1.480000	0.060000
1.540000	0.058000
1.660000	0.058000
1.740000	0.058000
1.780000	0.056000
1.840000	0.056000
1.900000	0.058000
1.960000	0.058000
1.980000	0.056000
2.160000	0.058000
2.220000	0.058000
2.280000	0.058000
2.380000	0.058000
2.400000	0.060000
2.440000	0.060000
2.440000	0.060000
2.500000	0.060000
2.660000	0.060000
2.840000	0.060000
2.900000	0.060000
2.900000	0.060000
3.020000	0.060000
3.080000	0.060000
3.160000	0.060000
3.160000	0.060000
3.320000	0.060000
3.500000	0.058000
3.560000	0.058000
3.620000	0.058000
3.640000	0.056000
3.700000	0.054000
3.760000	0.054000
3.820000	0.052000
4.000000	0.052000
4.000000	0.052000
4.060000	0.052000
4.120000	0.052000
4.240000	0.054000
4.300000	0.054000
4.300000	0.056000
4.360000	0.058000
4.460000	0.058000
4.540000	0.056000
4.600000	0.054000
4.720000	0.052000
4.760000	0.050000
4.760000	0.050000
4.880000	0.050000
4.940000	0.050000
5.060000	0.050000
5.100000	0.050000
5.180000	0.050000
5.220000	0.050000
5.400000	0.050000
5.420000	0.048000
5.460000	0.046000
5.520000	0.044000
5.540000	0.042000
5.660000	0.040000
5.760000	0.038000
5.760000	0.038000
5.760000	0.036000
5.900000	0.036000
5.960000	0.034000
6.060000	0.034000
6.080000	0.032000
6.200000	0.032000
6.200000	0.030000
6.260000	0.028000
6.380000	0.026000
6.540000	0.024000
6.540000	0.022000
6.560000	0.020000
6.600000	0.018000
6.620000	0.016000
6.780000	0.014000
6.840000	0.012000
6.900000	0.010000
6.900000	0.010000
7.140000	0.008000
7.140000	0.006000
7.160000	0.004000
7.260000	0.002000
7.280000	0.000000
7.440000	0.000000
7.480000	0.002000
7.500000	0.004000
7.560000	0.006000
7.600000	0.008000
7.740000	0.010000
7.860000	0.010000
7.860000	0.012000
7.920000	0.014000
8.020000	0.016000
8.020000	0.018000
8.040000	0.022000
8.100000	0.022000
8.100000	0.024000
8.280000	0.026000
8.400000	0.030000
8.440000	0.030000
8.440000	0.032000
8.520000	0.032000
8.560000	0.034000
8.620000	0.036000
8.680000	0.038000
8.820000	0.040000
8.860000	0.044000
8.880000	0.046000
9.040000	0.046000
9.040000	0.050000
9.160000	0.052000
9.180000	0.054000
9.220000	0.056000
9.420000	0.060000
9.460000	0.062000
9.460000	0.064000
9.460000	0.064000
9.520000	0.066000
9.540000	0.068000
9.660000	0.068000
9.720000	0.072000
9.720000	0.076000
9.760000	0.080000
9.980000	0.080000
10.040000	0.086000
10.060000	0.090000
10.060000	0.094000
10.100000	0.098000
10.280000	0.104000
10.340000	0.110000
10.360000	0.114000
10.400000	0.122000
10.420000	0.126000
10.600000	0.132000
10.600000	0.136000
10.600000	0.144000
10.760000	0.144000
10.760000	0.152000
10.760000	0.158000
10.840000	0.164000
10.900000	0.172000
10.960000	0.182000
11.080000	0.188000
11.120000	0.198000
11.120000	0.208000
11.240000	0.214000
11.260000	0.226000
11.420000	0.240000
11.440000	0.246000
11.440000	0.260000
11.440000	0.270000
11.480000	0.278000
11.500000	0.286000
11.660000	0.300000
11.740000	0.306000
11.800000	0.318000
11.840000	0.328000
11.860000	0.338000
11.920000	0.346000
12.020000	0.354000
12.080000	0.362000
12.140000	0.370000
12.160000	0.376000
12.320000	0.384000
12.320000	0.388000
12.380000	0.394000
12.440000	0.402000
12.540000	0.406000
12.600000	0.410000
12.660000	0.416000
12.680000	0.420000
12.720000	0.422000
12.740000	0.426000
12.860000	0.430000
12.920000	0.434000
12.960000	0.436000
13.080000	0.438000
13.160000	0.440000
13.200000	0.440000
13.220000	0.440000
13.220000	0.440000
13.220000	0.440000
13.260000	0.440000
13.380000	0.440000
13.400000	0.440000
13.440000	0.440000
13.460000	0.440000
13.500000	0.440000
13.560000	0.440000
13.740000	0.440000
13.820000	0.440000
13.820000	0.440000
13.820000	0.440000
13.920000	0.440000
13.940000	0.440000
13.940000	0.440000
14.100000	0.440000
14.100000	0.440000
14.240000	0.440000
14.280000	0.440000
14.300000	0.440000
14.460000	0.440000
14.520000	0.440000
14.520000	0.442000
14.540000	0.442000
14.540000	0.444000
14.640000	0.446000
14.700000	0.448000
14.700000	0.448000
14.820000	0.454000
14.860000	0.456000
14.980000	0.458000
14.980000	0.464000
14.980000	0.470000
15.060000	0.466000
15.100000	0.472000
15.120000	0.478000
15.220000	0.484000
15.220000	0.488000
15.300000	0.502000
15.400000	0.508000
15.460000	0.512000
15.480000	0.518000
15.520000	0.528000
15.520000	0.534000
15.600000	0.544000
15.660000	0.560000
15.760000	0.572000
15.820000	0.586000
15.880000	0.592000
15.960000	0.604000
16.000000	0.614000
16.000000	0.624000
16.020000	0.634000
16.020000	0.662000
16.140000	0.676000
16.240000	0.696000
16.300000	0.720000
16.320000	0.724000
16.320000	0.732000
16.380000	0.760000
16.380000	0.772000
16.500000	0.780000
16.500000	0.814000
16.600000	0.846000
16.620000	0.858000
16.660000	0.874000
16.680000	0.900000
16.800000	0.920000
16.840000	0.932000
16.860000	0.952000
16.960000	0.984000
16.960000	1.000000
17.040000	1.020000
17.080000	1.040000
17.120000	1.058000
17.120000	1.074000
17.240000	1.096000
17.260000	1.112000
17.360000	1.128000
17.360000	1.140000
17.440000	1.154000
17.480000	1.164000
17.560000	1.176000
17.600000	1.186000
17.680000	1.196000
17.720000	1.202000
17.720000	1.210000
17.740000	1.216000
17.780000	1.220000
17.800000	1.226000
17.800000	1.228000
17.900000	1.230000
17.920000	1.230000
18.020000	1.228000
18.080000	1.226000
18.140000	1.224000
18.160000	1.220000
18.220000	1.216000
18.260000	1.218000
18.280000	1.214000
18.340000	1.210000
18.400000	1.206000
18.520000	1.200000
18.520000	1.190000
18.520000	1.182000
18.580000	1.174000
18.620000	1.164000
18.640000	1.160000
18.700000	1.152000
18.700000	1.146000
18.760000	1.138000
18.860000	1.130000
18.920000	1.122000
18.980000	1.112000
19.000000	1.104000
19.060000	1.096000
19.120000	1.088000
19.120000	1.078000
19.180000	1.070000
19.240000	1.060000
19.240000	1.052000
19.340000	1.050000
19.360000	1.056000
19.400000	1.052000
19.400000	1.054000
19.480000	1.050000
19.520000	1.046000
19.640000	1.032000
19.640000	1.030000
19.680000	1.024000
19.740000	1.022000
19.760000	1.020000
19.800000	1.016000
19.880000	1.016000
19.920000	1.014000
19.920000	1.014000
19.920000	1.014000
19.940000	1.016000
20.000000	1.016000
20.040000	1.024000
20.120000	1.026000
20.180000	1.028000
20.180000	1.030000
20.240000	1.034000
20.280000	1.034000
20.340000	1.042000
20.420000	1.050000
20.480000	1.056000
20.520000	1.066000
20.540000	1.082000
20.660000	1.086000
20.700000	1.094000
20.700000	1.114000
20.720000	1.118000
20.760000	1.122000
20.760000	1.148000
20.780000	1.160000
20.820000	1.168000
20.880000	1.200000
20.940000	1.206000
20.940000	1.212000
21.020000	1.236000
21.080000	1.262000
21.140000	1.258000
21.260000	1.302000
21.260000	1.326000
21.300000	1.344000
21.320000	1.368000
21.360000	1.414000
21.440000	1.396000
21.500000	1.426000
21.500000	1.480000
21.500000	1.496000
21.560000	1.518000
21.620000	1.568000
21.660000	1.550000
21.660000	1.582000
21.800000	1.632000
21.800000	1.658000
21.800000	1.682000
21.800000	1.722000
21.800000	1.710000
21.800000	1.724000
21.840000	1.756000
21.980000	1.802000
22.060000	1.868000
22.140000	1.914000
22.140000	1.946000
22.180000	1.978000
22.200000	2.010000
22.260000	2.046000
22.300000	2.088000
22.300000	2.118000
22.380000	2.130000
22.420000	2.184000
22.480000	2.200000
22.500000	2.220000
22.500000	2.240000
22.540000	2.274000
22.600000	2.254000
22.620000	2.292000
22.660000	2.296000
22.720000	2.316000
22.720000	2.328000
22.740000	2.356000
22.780000	2.354000
22.900000	2.366000
22.900000	2.374000
22.960000	2.390000
22.960000	2.396000
23.080000	2.400000
23.080000	2.408000
23.080000	2.408000
23.220000	2.406000
23.220000	2.400000
23.320000	2.400000
23.320000	2.392000
23.320000	2.394000
23.320000	2.382000
23.340000	2.376000
23.340000	2.368000
23.400000	2.358000
23.500000	2.354000
23.520000	2.350000
23.560000	2.340000
23.620000	2.320000
23.640000	2.314000
23.700000	2.288000
23.760000	2.274000
23.800000	2.260000
23.820000	2.242000
23.880000	2.216000
23.920000	2.204000
23.940000	2.196000
23.980000	2.178000
23.980000	2.156000
24.000000	2.142000
24.040000	2.128000
24.060000	2.098000
24.100000	2.078000
24.180000	2.086000
24.220000	2.058000
24.220000	2.032000
24.240000	2.024000
24.280000	2.010000
24.340000	1.986000
24.360000	1.988000
24.400000	1.968000
24.460000	1.946000
24.560000	1.938000
24.580000	1.916000
24.580000	1.896000
24.640000	1.886000
24.640000	1.870000
24.740000	1.858000
24.740000	1.846000
24.740000	1.834000
24.800000	1.826000
24.820000	1.824000
24.820000	1.808000
24.920000	1.800000
24.940000	1.796000
25.000000	1.786000
25.040000	1.776000
25.040000	1.768000
25.060000	1.764000
25.120000	1.758000
25.160000	1.756000
25.180000	1.750000
25.220000	1.748000
25.240000	1.744000
25.280000	1.742000
25.300000	1.740000
25.300000	1.740000
25.340000	1.742000
25.420000	1.744000
25.460000	1.746000
25.480000	1.752000
25.480000	1.756000
25.580000	1.774000
25.600000	1.780000
25.660000	1.784000
25.660000	1.786000
25.660000	1.796000
25.760000	1.788000
25.780000	1.790000
25.780000	1.800000
25.780000	1.812000
25.820000	1.822000
25.900000	1.838000
25.940000	1.858000
26.000000	1.880000
26.060000	1.908000
26.120000	1.926000
26.180000	1.932000
26.180000	1.968000
26.200000	1.992000
26.200000	2.002000
26.300000	2.038000
26.300000	2.050000
26.300000	2.056000
26.320000	2.046000
26.320000	2.076000
26.380000	2.080000
26.420000	2.138000
26.480000	2.166000
26.480000	2.206000
26.500000	2.228000
26.540000	2.270000
26.560000	2.282000
26.600000	2.312000
26.600000	2.364000
26.660000	2.406000
26.680000	2.418000
26.740000	2.468000
26.740000	2.512000
26.840000	2.550000
26.940000	2.638000
26.960000	2.724000
27.000000	2.772000
27.060000	2.788000
27.060000	2.764000
27.060000	2.730000
27.060000	2.706000
27.060000	2.740000
27.080000	2.816000
27.200000	2.934000
27.240000	3.012000
27.240000	3.044000
27.240000	3.052000
27.260000	3.086000
27.320000	3.102000
27.360000	3.160000
27.360000	3.248000
27.380000	3.300000
27.420000	3.326000
27.420000	3.368000
27.480000	3.390000
27.500000	3.472000
27.500000	3.514000
27.540000	3.560000
27.600000	3.606000
27.620000	3.600000
27.620000	3.586000
27.620000	3.630000
27.720000	3.664000
27.720000	3.710000
27.800000	3.762000
27.800000	3.792000
27.840000	3.820000
27.860000	3.846000
27.860000	3.860000
27.960000	3.886000
28.020000	3.930000
28.080000	3.962000
28.100000	3.974000
28.140000	3.984000
28.140000	4.010000
28.160000	4.008000
28.220000	4.010000
28.260000	4.012000
28.260000	4.024000
28.280000	4.026000
28.320000	4.028000
28.320000	4.034000
28.320000	4.050000
28.440000	4.050000
28.440000	4.048000
28.460000	4.048000
28.460000	4.044000
28.560000	4.038000
28.580000	4.016000
28.620000	4.006000
28.640000	4.006000
28.640000	3.998000
28.680000	3.976000
28.740000	3.980000
28.800000	3.974000
28.800000	3.952000
28.800000	3.932000
28.820000	3.924000
28.820000	3.890000
28.920000	3.866000
28.920000	3.846000
28.920000	3.830000
28.920000	3.800000
28.940000	3.796000
28.940000	3.746000
29.060000	3.728000
29.100000	3.704000
29.100000	3.694000
29.120000	3.670000
29.160000	3.674000
29.180000	3.640000
29.280000	3.606000
29.280000	3.554000
29.340000	3.512000
29.440000	3.460000
29.440000	3.386000
29.440000	3.358000
29.460000	3.384000
29.460000	3.352000
29.460000	3.378000
29.520000	3.404000
29.520000	3.420000
29.560000	3.372000
29.560000	3.368000
29.560000	3.288000
29.640000	3.268000
29.640000	3.208000
29.640000	3.184000
29.760000	3.160000
29.760000	3.148000
29.760000	3.102000
29.860000	3.034000
29.860000	3.008000
29.880000	2.994000
29.880000	2.978000
29.880000	3.002000
29.920000	3.010000
29.940000	2.994000
30.000000	2.966000
30.000000	2.972000
30.060000	2.922000
30.060000	2.932000
30.160000	2.906000
30.160000	2.898000
30.220000	2.868000
30.220000	2.850000
30.280000	2.828000
30.280000	2.812000
30.280000	2.792000
30.340000	2.772000
30.420000	2.766000
30.460000	2.752000
30.460000	2.754000
30.480000	2.738000
30.520000	2.736000
30.540000	2.728000
30.540000	2.730000
30.580000	2.718000
30.600000	2.716000
30.600000	2.712000
30.660000	2.714000
30.660000	2.706000
30.700000	2.704000
30.700000	2.704000
30.720000	2.704000
30.760000	2.704000
30.780000	2.706000
30.840000	2.708000
30.840000	2.748000
30.840000	2.750000
30.880000	2.752000
30.880000	2.754000
30.940000	2.758000
30.940000	2.732000
30.960000	2.740000
31.000000	2.742000
31.000000	2.750000
31.060000	2.762000
31.120000	2.764000
31.120000	2.774000
31.140000	2.798000
31.180000	2.812000
31.180000	2.838000
31.200000	2.846000
31.260000	2.856000
31.300000	2.860000
31.300000	2.882000
31.320000	2.890000
31.320000	2.926000
31.360000	2.952000
31.420000	2.986000
31.420000	3.002000
31.440000	3.024000
31.440000	3.044000
31.480000	3.078000
31.540000	3.108000
31.600000	3.150000
31.620000	3.188000
31.660000	3.204000
31.680000	3.198000
31.680000	3.222000
31.740000	3.234000
31.740000	3.268000
31.740000	3.324000
31.740000	3.398000
31.820000	3.406000
31.840000	3.454000
31.880000	3.446000
31.940000	3.468000
31.940000	3.498000
31.940000	3.562000
32.020000	3.578000
32.020000	3.644000
32.060000	3.684000
32.060000	3.734000
32.080000	3.768000
32.080000	3.842000
32.120000	3.902000
32.200000	3.998000
32.240000	4.008000
32.260000	4.060000
32.260000	4.078000
32.260000	4.106000
32.300000	4.016000
32.320000	4.088000
32.320000	4.106000
32.360000	4.162000
32.360000	4.210000
32.380000	4.338000
32.380000	4.376000
32.380000	4.444000
32.420000	4.492000
32.480000	4.550000
32.500000	4.590000
32.540000	4.650000
32.540000	4.758000
32.600000	4.808000
32.620000	4.876000
32.620000	4.894000
32.680000	4.914000
32.680000	4.896000
32.680000	4.914000
32.720000	4.952000
32.720000	5.078000
32.740000	5.136000
32.740000	5.202000
32.800000	5.270000
32.840000	5.316000
32.840000	5.342000
32.860000	5.332000
32.920000	5.348000
32.920000	5.398000
32.960000	5.430000
32.980000	5.470000
33.020000	5.558000
33.040000	5.622000
33.080000	5.698000
33.140000	5.706000
33.140000	5.734000
33.160000	5.780000
33.200000	5.832000
33.200000	5.804000
33.220000	5.864000
33.220000	5.872000
33.260000	5.934000
33.280000	5.944000
33.320000	5.994000
33.340000	6.022000
33.340000	6.074000
33.380000	6.064000
33.380000	6.042000
33.400000	6.070000
33.440000	6.086000
33.440000	6.098000
33.500000	6.136000
33.520000	6.196000
33.560000	6.220000
33.560000	6.228000
33.580000	6.236000
33.580000	6.238000
33.580000	6.250000
33.620000	6.254000
33.680000	6.266000
33.680000	6.276000
33.680000	6.282000
33.700000	6.284000
33.740000	6.284000
33.740000	6.284000
33.800000	6.286000
33.820000	6.276000
33.820000	6.270000
33.920000	6.268000
33.940000	6.274000
33.940000	6.274000
33.980000	6.276000
34.000000	6.264000
34.000000	6.254000
34.040000	6.216000
34.040000	6.216000
34.040000	6.186000
34.040000	6.190000
34.060000	6.178000
34.060000	6.194000
34.100000	6.152000
34.120000	6.110000
34.220000	6.092000
34.220000	6.050000
34.220000	6.048000
34.220000	6.044000
34.220000	6.096000
34.260000	6.078000
34.260000	6.082000
34.280000	6.032000
34.320000	6.024000
34.340000	5.994000
34.380000	5.954000
34.380000	5.922000
34.460000	5.890000
34.460000	5.860000
34.500000	5.788000
34.500000	5.802000
34.520000	5.796000
34.560000	5.776000
34.560000	5.750000
34.560000	5.760000
34.580000	5.668000
34.620000	5.628000
34.680000	5.638000
34.680000	5.602000
34.700000	5.570000
34.700000	5.602000
34.740000	5.570000
34.740000	5.508000
34.800000	5.492000
34.800000	5.488000
34.820000	5.428000
34.820000	5.394000
34.860000	5.378000
34.880000	5.338000
34.920000	5.308000
34.920000	5.288000
34.920000	5.282000
34.980000	5.292000
34.980000	5.264000
34.980000	5.230000
35.040000	5.206000
35.040000	5.184000
35.060000	5.140000
35.100000	5.128000
35.100000	5.100000
35.100000	5.076000
35.100000	5.044000
35.220000	5.014000
35.220000	4.996000
35.220000	4.974000
35.220000	4.986000
35.220000	4.970000
35.240000	4.950000
35.280000	4.924000
35.300000	4.916000
35.340000	4.872000
35.340000	4.844000
35.360000	4.804000
35.360000	4.798000
35.360000	4.772000
35.400000	4.766000
35.400000	4.786000
35.400000	4.788000
35.460000	4.758000
35.460000	4.764000
35.480000	4.760000
35.480000	4.730000
35.480000	4.726000
35.520000	4.736000
35.580000	4.710000
35.640000	4.874000
35.640000	4.938000
35.640000	4.932000
35.660000	4.934000
35.660000	5.296000
35.720000	4.180000
35.760000	3.178000
